"Gene"	"P-value"
"365"	"AGAP5"	0.469874281260259
"366"	"AGAP6"	0.000131884163252716
"367"	"AGAP7"	0.0151838785164664
"368"	"AGAP8"	0.000124928852345496
"369"	"AGBL1"	0.747711012949755
"370"	"AGBL2"	0.00841131379178783
"371"	"AGBL3"	0.786750752483258
"372"	"AGBL4"	0.026652576425335
"373"	"AGBL5"	0.830647290006303
"374"	"AGER"	0.00101782677697659
"375"	"AGFG1"	0.939270835681398
"376"	"AGFG2"	0.416502246964847
"377"	"AGGF1"	0.0601111414670906
"378"	"AGK"	0.809417451711412
"379"	"AGL"	0.0170127554100901
"380"	"AGMAT"	0.00276657359826371
"381"	"AGPAT1"	0.0446023837039009
"382"	"AGPAT2"	0.373121384201336
"383"	"AGPAT3"	0.0290309462774123
"384"	"AGPAT4"	0.749501167683416
"385"	"AGPAT5"	0.183764157226472
"386"	"AGPAT6"	0.737620847963801
"387"	"AGPAT9"	0.0989970172959334
"388"	"AGPHD1"	0.476401292814298
"389"	"AGPS"	0.00221029130322725
"390"	"AGR2"	0.625146421507277
"391"	"AGR3"	0.401404504601767
"392"	"AGRN"	0.305456714270993
"393"	"AGRP"	0.255965543204184
"394"	"AGT"	0.610456315768937
"395"	"AGTPBP1"	0.0221230870565887
"396"	"AGTR1"	0.00550126185278188
"397"	"AGTR2"	0.963166812903095
"398"	"AGTRAP"	0.811354085816586
"399"	"AGXT"	0.312940621720645
"400"	"AGXT2"	0.0120367373263565
"401"	"AGXT2L1"	0.816192789354292
"402"	"AGXT2L2"	0.868983757884687
"403"	"AHCTF1"	0.519414102179135
"404"	"AHCY"	0.755100606072313
"405"	"AHCYL1"	0.0696774164725438
"406"	"AHCYL2"	0.485068355724851
"407"	"AHDC1"	0.43667545648004
"408"	"AHI1"	0.192134965478238
"409"	"AHNAK2"	0.782082317904926
"410"	"AHNAK"	0.0179059543166437
"411"	"AHR"	0.284774617234935
"412"	"AHRR"	0.666895427029181
"413"	"AHSA1"	0.853146710318399
"414"	"AHSA2"	0.180885205861035
"415"	"AHSG"	0.180189127135673
"416"	"AHSP"	0.84388017767194
"417"	"AICDA"	0.655881413150172
"418"	"AIDA"	0.119758291357754
"419"	"AIF1"	0.140865766149103
"420"	"AIF1L"	0.576141079248557
"421"	"AIFM1"	0.014228864241027
"422"	"AIFM2"	0.62542701960336
"423"	"AIFM3"	0.1555077920836
"424"	"AIG1"	0.236661829454298
"425"	"AIM1"	0.593822741244834
"426"	"AIM1L"	0.0349448081254536
"427"	"AIM2"	0.000925261764659568
"428"	"AIMP1"	0.161023709285961
"429"	"AIMP2"	0.96930885974178
"430"	"AIP"	0.715903947465465
"431"	"AIPL1"	0.113710672570852
"432"	"AIRE"	0.013088093355647
"433"	"AJAP1"	0.000489675224853547
"434"	"AK1"	0.868293706795294
"435"	"AK2"	0.809503662446749
"436"	"AK3"	0.0167051856487388
"437"	"AK3L1"	0.00126778942139627
"438"	"AK5"	0.971240407773343
"439"	"AK7"	0.0221574132880458
"440"	"AKAP10"	0.0898255521814451
"441"	"AKAP11"	0.043045016482215
"442"	"AKAP12"	0.224002897397706
"443"	"AKAP13"	0.0925837362228492
"444"	"AKAP14"	0.748988253795938
"445"	"AKAP1"	0.0247733120739688
"446"	"AKAP2"	0.162593558502213
"447"	"AKAP3"	0.589998183500648
"448"	"AKAP4"	0.260559870643578
"449"	"AKAP5"	0.882513163083868
"450"	"AKAP6"	0.000531102898314817
"451"	"AKAP7"	0.749418327562438
"452"	"AKAP8"	0.562570044802762
"453"	"AKAP8L"	0.00191986034884439
"454"	"AKAP9"	0.879107620216878
"455"	"AKD1"	0.459761588920521
"456"	"AKIRIN1"	0.65861121906591
"457"	"AKIRIN2"	0.905825031036083
"458"	"AKNA"	0.229038750583301
"459"	"AKNAD1"	6.3460871632115e-06
"460"	"AKR1A1"	0.56988089567735
"461"	"AKR1B10"	0.0448267502260067
"462"	"AKR1B1"	0.921132463318722
"463"	"AKR1B15"	1.23082242897699e-05
"464"	"AKR1C1"	0.0158350506883069
"465"	"AKR1C2"	0.804697142173721
"466"	"AKR1C3"	0.457508196997308
"467"	"AKR1C4"	0.567692059270867
"468"	"AKR1CL1"	0.753560889437532
"469"	"AKR1D1"	0.324168645101012
"470"	"AKR1E2"	0.185136995624206
"471"	"AKR7A2"	0.00347313941295213
"472"	"AKR7A3"	0.190157012747696
"473"	"AKR7L"	0.701215582080149
"474"	"AKT1"	0.817592628302899
"475"	"AKT1S1"	0.613003330039176
"476"	"AKT2"	0.344044771747639
"477"	"AKT3"	0.00279944020852119
"478"	"AKTIP"	0.0224446149062328
"479"	"ALAD"	0.000815726934584982
"480"	"ALAS1"	0.712005952012846
"481"	"ALAS2"	0.971007829243327
"482"	"ALB"	0.441402283834135
"483"	"ALCAM"	0.369298357987488
"484"	"ALDH16A1"	0.108694408773142
"485"	"ALDH18A1"	0.0513413249219756
"486"	"ALDH1A1"	0.127668270356007
"487"	"ALDH1A2"	0.837196083435688
"488"	"ALDH1A3"	0.332612649008386
"489"	"ALDH1B1"	0.0656328623090675
"490"	"ALDH1L1"	0.0485127261161838
"491"	"ALDH1L2"	0.00530754784922871
"492"	"ALDH2"	0.345197233493457
"493"	"ALDH3A1"	0.0510966803329679
"494"	"ALDH3A2"	9.09029332618605e-06
"495"	"ALDH3B1"	0.839001949751465
"496"	"ALDH3B2"	0.487780259699918
"497"	"ALDH4A1"	0.954834265567936
"498"	"ALDH5A1"	0.451351873365935
"499"	"ALDH6A1"	4.77319108598273e-05
"500"	"ALDH7A1"	2.64762462365287e-05
"501"	"ALDH8A1"	0.00656756467339836
"502"	"ALDH9A1"	0.185808956852607
"503"	"ALDOA"	0.88092667116721
"504"	"ALDOB"	0.0615912386696879
"505"	"ALDOC"	0.784594676595571
"506"	"ALG10"	0.0991842038778861
"507"	"ALG10B"	0.504252453382133
"508"	"ALG11"	0.570644808869984
"509"	"ALG12"	0.933401777841457
"510"	"ALG13"	0.770555192979856
"511"	"ALG14"	0.35359873417365
"512"	"ALG1"	0.826349533545232
"513"	"ALG1L"	0.29926518868959
"514"	"ALG2"	0.0691705212990598
"515"	"ALG3"	0.00677605977337603
"516"	"ALG5"	0.180603133417835
"517"	"ALG6"	0.794299378718465
"518"	"ALG8"	0.921322525834546
"519"	"ALG9"	0.459157646408843
"520"	"ALK"	0.737932570605216
"521"	"ALKBH1"	0.0468815185499157
"522"	"ALKBH2"	0.373008074898629
"523"	"ALKBH3"	0.941912377389296
"524"	"ALKBH4"	0.839897816010811
"525"	"ALKBH5"	0.165660424400403
"526"	"ALKBH6"	0.000265203216015752
"527"	"ALKBH7"	0.415412119891687
"528"	"ALKBH8"	0.400121565255653
"529"	"ALLC"	0.549293825201487
"530"	"ALMS1"	0.0864176261900311
"531"	"ALMS1P"	0.045764972822694
"532"	"ALOX12"	0.715364410794717
"533"	"ALOX12B"	0.486140229117352
"534"	"ALOX12P2"	0.182561764071814
"535"	"ALOX15"	0.920922618278603
"536"	"ALOX15B"	0.949130959970368
"537"	"ALOX5"	0.537764596417659
"538"	"ALOX5AP"	0.142604210509628
"539"	"ALOXE3"	0.0523638516588764
"540"	"ALPI"	0.864574579680551
"541"	"ALPK1"	0.570737783681023
"542"	"ALPK2"	0.344884506565656
"543"	"ALPK3"	0.853602356731919
"544"	"ALPL"	0.485846533119216
"545"	"ALPP"	0.246617271992565
"546"	"ALS2"	0.184349281281122
"547"	"ALS2CL"	0.178067111239456
"548"	"ALS2CR11"	0.346908897670979
"549"	"ALS2CR12"	0.770792030286034
"550"	"ALS2CR4"	0.971915194060336
"551"	"ALS2CR8"	0.827336648041738
"552"	"ALX1"	0.914695767985087
"553"	"ALX3"	0.559669901972323
"554"	"ALX4"	0.534473433438562
"555"	"AMAC1"	0.0529426377570332
"556"	"AMAC1L2"	0.0093653826496749
"557"	"AMAC1L3"	0.815065626789427
"558"	"AMACR"	0.839252806478374
"559"	"AMBP"	0.59350681277788
"560"	"AMBRA1"	0.126819668888628
"561"	"AMD1"	0.00127316707597802
"562"	"AMDHD1"	0.0232594034819771
"563"	"AMDHD2"	0.353614287841718
"564"	"AMFR"	0.93158567760985
"565"	"AMH"	0.000261795574940771
"566"	"AMHR2"	0.878021569302397
"567"	"AMICA1"	0.911186733139376
"568"	"AMIGO1"	0.179360678411803
"569"	"AMIGO2"	0.865602099616666
"570"	"AMIGO3"	0.102260672903574
"571"	"AMMECR1"	0.808247419477967
"572"	"AMMECR1L"	0.39011785666342
"573"	"AMN1"	0.941260486765235
"574"	"AMN"	0.00359480865017447
"575"	"AMOT"	6.48123741886497e-06
"576"	"AMOTL1"	0.0348161733012212
"577"	"AMOTL2"	0.696628770959705
"578"	"AMPD1"	0.454008823452753
"579"	"AMPD2"	6.16998611091546e-08
"580"	"AMPD3"	0.850221459323911
"581"	"AMPH"	0.798732250324421
"582"	"AMT"	0.866148963771519
"583"	"AMY1A"	0.158863297017942
"584"	"AMY2A"	0.00666126066300687
"585"	"AMY2B"	0.00908857858295609
"586"	"AMZ1"	0.0906717426009356
"587"	"AMZ2"	0.962675186117213
"588"	"AMZ2P1"	0.684986974262311
"589"	"ANAPC10"	0.405173426486077
"590"	"ANAPC11"	0.366630580372406
"591"	"ANAPC13"	0.0589898831847709
"592"	"ANAPC16"	0.0618031555935176
"593"	"ANAPC1"	0.12707909970493
"594"	"ANAPC2"	0.499269150545708
"595"	"ANAPC4"	0.258166962818245
"596"	"ANAPC5"	2.26960971178025e-05
"597"	"ANAPC7"	0.0216749421471378
"598"	"ANG"	0.0141735244480198
"599"	"ANGEL1"	0.29998171333375
"600"	"ANGEL2"	0.590050450247514
"601"	"ANGPT1"	0.579092900311188
"602"	"ANGPT2"	0.621240470308584
"603"	"ANGPT4"	0.508785162372773
"604"	"ANGPTL1"	0.737286066074031
"605"	"ANGPTL2"	0.934047522825772
"606"	"ANGPTL3"	0.00767924480856641
"607"	"ANGPTL4"	0.603076257891524
"608"	"ANGPTL5"	0.538221086612262
"609"	"ANGPTL6"	2.9002792078292e-05
"610"	"ANGPTL7"	0.658254475930352
"611"	"ANK1"	0.795489726221355
"612"	"ANK2"	0.877922280220595
"613"	"ANK3"	8.19525323511039e-05
"614"	"ANKAR"	0.689696243754862
"615"	"ANKDD1A"	0.118455283584298
"616"	"ANKFN1"	0.011506233839301
"617"	"ANKFY1"	0.38295639402385
"618"	"ANKH"	0.10766092804142
"619"	"ANKHD1"	0.00804322783976485
"620"	"ANKHD1-EIF4EBP3"	0.058274675510338
"621"	"ANKIB1"	0.168195400935005
"622"	"ANKK1"	0.11833409078671
"623"	"ANKLE1"	6.07380812311931e-11
"624"	"ANKLE2"	0.149945408196615
"625"	"ANKMY1"	0.608240639509933
"626"	"ANKMY2"	0.105959227562552
"627"	"ANKRA2"	0.515278248149613
"628"	"ANKRD10"	0.00763661203385924
"629"	"ANKRD11"	0.904439797434289
"630"	"ANKRD12"	0.315242868732511
"631"	"ANKRD1"	0.454736483755356
"632"	"ANKRD13A"	0.587691610863653
"633"	"ANKRD13B"	0.00248975014375541
"634"	"ANKRD13C"	0.210380757328889
"635"	"ANKRD13D"	5.16461929667145e-07
"636"	"ANKRD16"	0.0473443553711282
"637"	"ANKRD17"	0.0237651271707494
"638"	"ANKRD19"	0.800243037777345
"639"	"ANKRD20A3"	0.457986235088553
"640"	"ANKRD20A4"	0.613292544956675
"641"	"ANKRD20B"	0.681644990082391
"642"	"ANKRD22"	0.666228770446955
"643"	"ANKRD2"	0.50837802358328
"644"	"ANKRD23"	0.00483073106231657
"645"	"ANKRD24"	0.50686203216396
"646"	"ANKRD26"	0.80470968086957
"647"	"ANKRD26P1"	0.000673394572269892
"648"	"ANKRD27"	0.175891451834447
"649"	"ANKRD28"	0.82255160960117
"650"	"ANKRD29"	0.94678748084991
"651"	"ANKRD30A"	0.0330751808287012
"652"	"ANKRD30B"	0.00226574603219509
"653"	"ANKRD31"	0.0253708277925402
"654"	"ANKRD32"	0.53544636553326
"655"	"ANKRD33"	0.000743350422662936
"656"	"ANKRD34A"	0.936729511127271
"657"	"ANKRD34B"	0.909150435875482
"658"	"ANKRD34C"	0.631829337620757
"659"	"ANKRD35"	0.317755459108733
"660"	"ANKRD36"	0.0136059762666897
"661"	"ANKRD36B"	0.967661033891233
"662"	"ANKRD36BP1"	0.000694304281786295
"663"	"ANKRD37"	0.632554892663643
"664"	"ANKRD39"	0.0916008626907069
"665"	"ANKRD40"	0.104544842152907
"666"	"ANKRD42"	0.191423279350895
"667"	"ANKRD43"	0.33737401582132
"668"	"ANKRD44"	0.806645200873255
"669"	"ANKRD45"	0.582568205147647
"670"	"ANKRD46"	0.014977635623899
"671"	"ANKRD49"	0.599965817622393
"672"	"ANKRD50"	0.0606503876118931
"673"	"ANKRD52"	0.562710195801916
"674"	"ANKRD53"	0.447625644711258
"675"	"ANKRD54"	0.0764388031593894
"676"	"ANKRD55"	0.699946830657017
"677"	"ANKRD56"	0.000323556940598158
