"Gene"	"P-value"
"610"	"ANKLE1"	0.000727782791243414
"611"	"ANKLE2"	0.364462465088965
"612"	"ANKMY1"	0.433897223264544
"613"	"ANKMY2"	0.135748883573043
"614"	"ANKRA2"	0.0450672438455914
"615"	"ANKRD10"	0.488006254483466
"616"	"ANKRD11"	0.140104485012523
"617"	"ANKRD12"	0.522714378490407
"618"	"ANKRD1"	0.0887288725395271
"619"	"ANKRD13A"	0.127797919996862
"620"	"ANKRD13B"	0.150629721984141
"621"	"ANKRD13C"	0.440803136045602
"622"	"ANKRD13D"	0.267935854609307
"623"	"ANKRD16"	0.0403065290576018
"624"	"ANKRD17"	0.318410196947516
"625"	"ANKRD19"	0.071509195150793
"626"	"ANKRD20A3"	0.0234758285065657
"627"	"ANKRD20A4"	0.0882081971645882
"628"	"ANKRD20B"	0.00630988139505395
"629"	"ANKRD22"	0.0744113381867615
"630"	"ANKRD2"	0.0226253863389945
"631"	"ANKRD23"	0.370340987757288
"632"	"ANKRD24"	0.0434770805853354
"633"	"ANKRD26"	0.179678052327241
"634"	"ANKRD27"	0.287595659188308
"635"	"ANKRD28"	0.500859660157469
"636"	"ANKRD29"	0.055915824220098
"637"	"ANKRD31"	0.0490566732635567
"638"	"ANKRD32"	0.0635238516853409
"639"	"ANKRD33"	0.204908149188937
"640"	"ANKRD34A"	0.00221992114254699
"641"	"ANKRD34B"	0.383525541069777
"642"	"ANKRD34C"	0.000924970603031761
"643"	"ANKRD35"	0.00664031311000202
"644"	"ANKRD36"	0.0469582803379913
"645"	"ANKRD36B"	0.25536888475822
"646"	"ANKRD36BP1"	0.480054148696975
"647"	"ANKRD37"	0.351222751156028
"648"	"ANKRD39"	0.0264665692139706
"649"	"ANKRD40"	0.180277357008777
"650"	"ANKRD42"	0.514928601019707
"651"	"ANKRD43"	0.195512126814264
"652"	"ANKRD44"	0.322763564705508
"653"	"ANKRD45"	0.318711875374597
"654"	"ANKRD46"	0.0775258863271246
"655"	"ANKRD49"	0.4570951064298
"656"	"ANKRD50"	0.258046661881185
"657"	"ANKRD52"	0.166984349944117
"658"	"ANKRD53"	0.179851381856469
"659"	"ANKRD54"	0.192527894260372
"660"	"ANKRD55"	0.000351879311686898
"661"	"ANKRD56"	0.349392240202597
"662"	"ANKRD5"	0.0866851051713901
"663"	"ANKRD57"	0.336427530176276
"664"	"ANKRD58"	0.261741431781498
"665"	"ANKRD6"	0.276808368684459
"666"	"ANKRD7"	0.325160491983454
"667"	"ANKRD9"	0.0512506518742611
"668"	"ANKS1A"	0.409405408245938
"669"	"ANKS1B"	0.446763201486015
"670"	"ANKS3"	0.197479269995194
"671"	"ANKS4B"	0.201357814368986
"672"	"ANKS6"	0.0447320517433023
"673"	"ANKZF1"	0.144594747985936
"674"	"ANLN"	6.21724893790088e-15
"675"	"ANO10"	0.0190243359845224
